11224,-0.0645,1.0107,0.1047,0.4272,-0.1831,-0.061,-19.715,16.183,-74.201,83.496,1.0182,0,0,0,0
11324,-0.0659,1.0085,0.103,0.4578,-0.0305,-0.2441,-17.206,18.7,-73.854,83.823,1.0159,0,0,0,0
11424,-0.0662,1.0078,0.1091,0.4578,-0.1526,-0.2136,-18.281,18.341,-75.241,83.631,1.0159,0,0,0,0
11524,-0.063,1.0073,0.1062,0.3967,-0.1831,-0.2747,-18.281,18.341,-75.241,83.749,1.0149,0,0,0,0
11624,-0.0659,1.0076,0.1001,0.5798,-0.0916,-0.1526,-17.922,19.419,-75.935,83.454,1.0147,0,0,0,0
11724,-0.0635,1.0085,0.1062,0.5493,-0.061,-0.1831,-17.743,17.801,-74.028,83.657,1.0161,0,0,0,0
11824,-0.0664,1.0105,0.1033,0.4578,-0.1526,-0.2747,-18.281,19.419,-74.894,83.554,1.0179,0,0,0,0
11924,-0.0635,1.0093,0.1025,0.3967,-0.1526,-0.2136,-17.743,17.442,-74.374,83.641,1.0165,0,0,0,0
12024,-0.0667,1.0081,0.104,0.4578,-0.1526,-0.1526,-17.743,17.442,-74.374,83.599,1.0156,0,0,0,0
12124,-0.0642,1.0088,0.1055,0.3967,-0.1221,-0.2441,-17.564,18.341,-75.588,83.419,1.0163,0,0,0,0
12224,-0.0659,1.0088,0.1013,0.3967,-0.2136,-0.1831,-17.564,18.7,-74.894,83.641,1.016,0,0,0,0
12324,-0.064,1.0085,0.104,0.5188,-0.061,-0.2441,-18.281,19.419,-73.508,83.628,1.0159,0,0,0,0
12424,-0.0657,1.0083,0.1033,0.4578,-0.061,-0.2747,-18.281,19.419,-73.508,83.776,1.0157,0,0,0,0
12524,-0.0642,1.01,0.1042,0.3967,-0.2136,-0.2441,-17.206,18.7,-74.548,83.612,1.0174,0,0,0,0
12624,-0.0674,1.01,0.1035,0.5188,-0.2136,-0.1831,-16.489,17.981,-75.588,83.837,1.0175,0,0,0,0
12724,-0.0654,1.0066,0.104,0.3967,-0.1221,-0.2747,-17.206,19.419,-73.854,83.673,1.0141,0,0,0,0
12824,-0.0662,1.0088,0.1064,0.4272,-0.2136,-0.2136,-17.743,18.52,-73.334,83.683,1.0165,0,0,0,0
12931,-0.0654,1.0112,0.1033,0.4272,-0.0916,-0.2747,-17.743,17.801,-73.681,83.609,1.0186,0,0,0,0
13031,-0.0681,1.0088,0.1013,0.4272,-0.061,-0.3052,-17.743,17.801,-73.681,83.506,1.0161,0,0,0,0
13131,-0.0671,1.0103,0.1023,0.4883,-0.1526,-0.1221,-17.743,17.801,-75.415,83.559,1.0176,0,0,0,0
13231,-0.0649,1.0103,0.1033,0.3662,-0.1831,-0.1831,-18.102,16.363,-74.028,83.52,1.0176,0,0,0,0
13331,-0.0667,1.0078,0.1021,0.3967,0,-0.2136,-17.026,17.801,-74.721,83.699,1.0152,0,0,0,0
13431,-0.0627,1.0093,0.1033,0.5798,-0.061,-0.1831,-17.026,17.801,-74.721,83.565,1.0165,0,0,0,0
13531,-0.0662,1.0071,0.1016,0.4578,-0.1221,-0.3662,-16.847,17.262,-74.548,83.427,1.0143,0,0,0,0
13631,-0.0657,1.0078,0.1045,0.4578,-0.1221,-0.2441,-17.385,19.24,-75.068,83.713,1.0153,0,0,0,0
13731,-0.0674,1.0085,0.1057,0.4883,-0.0916,-0.2136,-17.564,17.981,-74.894,83.813,1.0163,0,0,0,0
13831,-0.0649,1.0076,0.103,0.3967,-0.1526,-0.2441,-17.206,17.981,-73.854,83.739,1.0149,0,0,0,0
13931,-0.0667,1.0093,0.0974,0.4883,-0.0916,-0.1831,-17.206,17.981,-73.854,83.802,1.0162,0,0,0,0
14031,-0.0645,1.0098,0.1057,0.4883,-0.2136,-0.3052,-18.102,18.88,-74.721,83.678,1.0173,0,0,0,0
14131,-0.0667,1.0093,0.1006,0.5188,-0.0916,-0.2441,-17.564,16.902,-75.935,83.649,1.0165,0,0,0,0
14231,-0.0637,1.0085,0.1069,0.4578,-0.2136,-0.1831,-18.281,18.7,-75.241,83.831,1.0162,0,0,0,0
14331,-0.0671,1.0085,0.1023,0.3967,-0.1526,-0.2136,-18.102,18.88,-74.374,83.752,1.0159,0,0,0,0
14431,-0.0642,1.0073,0.1016,0.5188,-0.1831,-0.2136,-18.102,18.88,-74.374,83.647,1.0145,0,0,0,0
14531,-0.0684,1.0063,0.1013,0.3967,-0.1221,-0.2747,-18.281,17.981,-74.894,83.512,1.0137,0,0,0,0
14631,-0.063,1.0093,0.1084,0.5188,-0.1831,-0.2747,-18.102,17.801,-74.721,83.826,1.017,0,0,0,0
14731,-0.0647,1.0076,0.105,0.3967,-0.0916,-0.2136,-16.489,18.341,-75.241,83.454,1.0151,0,0,0,0
14833,-0.0659,1.0088,0.1035,0.4272,-0.1831,-0.2441,-17.743,17.801,-74.374,83.81,1.0162,0,0,0,0
14934,-0.0637,1.0081,0.1011,0.5188,-0.2441,-0.2441,-17.743,17.801,-74.374,83.689,1.0151,0,0,0,0
15034,-0.0649,1.0073,0.1067,0.4578,-0.1831,-0.2136,-17.922,19.419,-73.854,83.707,1.015,0,0,0,0
15134,-0.0647,1.0081,0.1025,0.4272,-0.2441,-0.1526,-18.46,16.003,-75.761,83.617,1.0153,0,0,0,0
15234,-0.0645,1.0085,0.1013,0.6104,-0.061,-0.2136,-18.819,18.161,-74.028,83.512,1.0157,0,0,0,0
15334,-0.0657,1.009,0.1074,0.3967,-0.1526,-0.3052,-17.922,18.341,-74.894,83.599,1.0169,0,0,0,0
15434,-0.0657,1.0076,0.1074,0.4272,-0.1221,-0.1831,-17.922,18.341,-74.894,83.676,1.0154,0,0,0,0
15534,-0.0657,1.0076,0.1052,0.3967,-0.1221,-0.1526,-16.489,18.7,-74.548,83.557,1.0152,0,0,0,0
15634,-0.0632,1.0078,0.1038,0.3662,-0.0916,-0.3052,-18.281,17.981,-74.894,83.813,1.0151,0,0,0,0
15734,-0.0647,1.0105,0.1016,0.3967,-0.1221,-0.2136,-17.564,18.7,-74.894,83.707,1.0176,0,0,0,0
15834,-0.0649,1.009,0.1021,0.5188,-0.061,-0.2441,-17.564,18.7,-74.894,83.345,1.0163,0,0,0,0
15934,-0.0647,1.0073,0.1023,0.4272,-0.1831,-0.2136,-18.639,17.262,-74.201,83.631,1.0146,0,0,0,0
16034,-0.0679,1.01,0.1011,0.4578,-0.2441,-0.2136,-18.46,17.082,-74.721,83.913,1.0173,0,0,0,0
16134,-0.0664,1.0071,0.105,0.3967,-0.0305,-0.2136,-17.206,19.06,-75.588,83.628,1.0147,0,0,0,0
16234,-0.0667,1.0103,0.105,0.4578,-0.061,-0.1831,-19.715,16.902,-74.894,83.956,1.0179,0,0,0,0
16334,-0.0645,1.0073,0.1003,0.4883,-0.0916,-0.2441,-19.715,16.902,-74.894,83.913,1.0144,0,0,0,0
16434,-0.0664,1.0063,0.1013,0.4883,-0.1221,-0.2441,-18.102,17.801,-74.374,83.866,1.0136,0,0,0,0
16534,-0.0647,1.0066,0.106,0.4578,0.0305,-0.2441,-18.46,17.082,-75.415,83.702,1.0142,0,0,0,0
16634,-0.0652,1.0076,0.1042,0.4883,-0.0916,-0.1831,-17.743,17.082,-74.374,83.686,1.015,0,0,0,0
16734,-0.0652,1.009,0.1074,0.4883,-0.061,-0.2136,-16.847,16.543,-74.201,83.879,1.0168,0,0,0,0
16834,-0.0667,1.0098,0.1035,0.3357,-0.061,-0.1221,-16.847,16.543,-74.201,83.866,1.0172,0,0,0,0
16934,-0.0647,1.0078,0.1082,0.5188,-0.2136,-0.1221,-17.922,15.823,-74.201,83.657,1.0157,0,0,0,0
17034,-0.0647,1.0093,0.1021,0.4578,-0.0916,-0.2136,-18.281,17.981,-75.588,83.808,1.0165,0,0,0,0
17134,-0.0664,1.0098,0.1057,0.4883,0,-0.2441,-17.922,17.981,-74.201,83.776,1.0175,0,0,0,0
17234,-0.0647,1.0093,0.1094,0.3967,-0.2747,-0.3052,-17.026,20.319,-75.415,83.837,1.0172,0,0,0,0
17334,-0.0676,1.0112,0.0989,0.5188,-0.0916,-0.2747,-17.026,20.319,-75.415,83.821,1.0183,0,0,0,0
17434,-0.0625,1.0083,0.1077,0.3967,-0.0305,-0.2136,-16.847,17.621,-73.854,83.567,1.016,0,0,0,0
17534,-0.0674,1.0085,0.0994,0.4883,0,-0.2441,-17.564,19.06,-75.935,83.477,1.0157,0,0,0,0
17634,-0.0647,1.0085,0.1047,0.5493,-0.1526,-0.3052,-18.998,19.779,-74.894,83.787,1.016,0,0,0,0
17734,-0.0684,1.0098,0.1018,0.3357,-0.1831,-0.2136,-18.998,19.779,-74.894,83.683,1.0172,0,0,0,0
17835,-0.062,1.0081,0.1035,0.5188,0.0916,-0.1526,-17.026,18.52,-72.987,83.805,1.0153,0,0,0,0
17935,-0.0681,1.0105,0.1021,0.3662,-0.2441,-0.2136,-16.847,17.262,-75.588,83.731,1.0179,0,0,0,0
18035,-0.0625,1.0088,0.1008,0.5188,0.061,-0.2747,-16.489,17.621,-75.588,83.718,1.0157,0,0,0,0
18135,-0.0671,1.0081,0.1094,0.4578,-0.0916,-0.1221,-17.743,19.959,-74.028,83.773,1.0162,0,0,0,0
18235,-0.0647,1.0078,0.1038,0.4883,-0.2441,-0.1831,-17.743,19.959,-74.028,83.628,1.0152,0,0,0,0
18335,-0.0664,1.0081,0.1025,0.3967,-0.061,-0.1221,-18.639,18.341,-74.201,83.744,1.0154,0,0,0,0
18435,-0.0635,1.0085,0.1038,0.3967,-0.2441,-0.3052,-17.922,18.341,-76.281,83.876,1.0159,0,0,0,0
18535,-0.063,1.0125,0.1028,0.3662,0,-0.2136,-17.743,17.082,-74.374,83.831,1.0196,0,0,0,0
18635,-0.0667,1.0073,0.1064,0.4883,-0.061,-0.2441,-17.385,18.52,-76.455,83.638,1.0151,0,0,0,0
18735,-0.0635,1.0073,0.1052,0.4578,-0.3967,-0.2747,-17.385,18.52,-76.455,83.609,1.0148,0,0,0,0
18835,-0.0662,1.0095,0.1011,0.5798,0.061,-0.1831,-16.668,17.801,-74.721,83.713,1.0167,0,0,0,0
18935,-0.0642,1.0081,0.1062,0.4578,-0.2136,-0.2441,-17.743,17.442,-77.148,83.58,1.0157,0,0,0,0
19035,-0.0664,1.0105,0.0994,0.3967,-0.061,-0.2747,-18.819,18.161,-75.068,83.699,1.0175,0,0,0,0
19135,-0.0662,1.0095,0.0994,0.4883,-0.061,-0.1526,-17.385,17.801,-73.681,83.446,1.0166,0,0,0,0
19235,-0.0642,1.0093,0.1055,0.5798,-0.2136,-0.1831,-17.385,17.801,-73.681,83.58,1.0168,0,0,0,0
19335,-0.0649,1.0078,0.1023,0.5188,-0.061,-0.2441,-18.102,18.52,-74.721,83.543,1.0151,0,0,0,0
19435,-0.0662,1.0095,0.1021,0.4883,-0.1221,-0.1526,-18.102,17.801,-74.374,83.771,1.0168,0,0,0,0
19535,-0.0625,1.0093,0.1052,0.4883,-0.1526,-0.2747,-19.356,17.981,-75.241,83.609,1.0167,0,0,0,0
19635,-0.0669,1.0076,0.1006,0.3662,-0.1831,-0.2441,-17.922,17.621,-75.588,83.652,1.0148,0,0,0,0
19735,-0.0659,1.0088,0.1033,0.4578,-0.0916,-0.3052,-17.922,17.621,-75.588,83.607,1.0162,0,0,0,0
19835,-0.0659,1.0076,0.1016,0.3967,-0.1526,-0.2441,-17.385,18.161,-74.374,83.665,1.0148,0,0,0,0
19935,-0.0659,1.0076,0.1018,0.5798,0,-0.2441,-17.206,17.262,-75.588,83.607,1.0148,0,0,0,0
20035,-0.0635,1.0085,0.1047,0.3967,-0.2136,-0.1526,-17.743,18.88,-74.374,83.726,1.016,0,0,0,0
20135,-0.0649,1.0105,0.1028,0.4272,-0.061,-0.3662,-17.743,18.88,-74.374,83.591,1.0178,0,0,0,0
20235,-0.062,1.0073,0.1052,0.3967,-0.0916,-0.1831,-18.639,18.341,-74.201,83.818,1.0147,0,0,0,0
20335,-0.0654,1.0085,0.1013,0.4578,-0.1831,-0.1831,-17.922,18.341,-74.548,83.607,1.0157,0,0,0,0
20435,-0.0654,1.0105,0.104,0.3357,0.0916,-0.2136,-16.847,17.981,-73.854,83.533,1.0179,0,0,0,0
20535,-0.0659,1.0105,0.1064,0.4883,-0.1526,-0.2441,-16.13,18.341,-74.894,83.517,1.0182,0,0,0,0
20635,-0.0669,1.0085,0.1035,0.5188,-0.1526,-0.1831,-16.13,18.341,-74.894,83.755,1.016,0,0,0,0
20736,-0.0664,1.0076,0.0999,0.5493,0,-0.2136,-18.281,17.621,-73.854,83.755,1.0147,0,0,0,0
20836,-0.0659,1.0085,0.1008,0.4883,-0.0916,-0.2747,-17.922,17.981,-73.854,83.71,1.0157,0,0,0,0
20936,-0.0662,1.011,0.1003,0.5493,-0.1831,-0.2441,-17.564,18.7,-75.241,83.752,1.0181,0,0,0,0
21036,-0.0652,1.0095,0.1064,0.5493,-0.3052,-0.1831,-17.564,17.981,-75.588,83.813,1.0172,0,0,0,0
21136,-0.0659,1.0103,0.105,0.4578,0.0916,-0.2441,-17.564,17.981,-75.588,83.678,1.0178,0,0,0,0
21236,-0.0654,1.0095,0.1028,0.3662,-0.1526,-0.2747,-17.564,17.981,-74.894,83.797,1.0168,0,0,0,0
21336,-0.0632,1.0076,0.1018,0.5798,-0.3052,-0.1221,-18.46,17.801,-74.374,83.826,1.0147,0,0,0,0
21436,-0.0659,1.0103,0.1055,0.5493,-0.2441,-0.3662,-17.206,18.7,-74.201,83.736,1.0179,0,0,0,0
21536,-0.0652,1.0071,0.106,0.4578,0.0305,-0.2136,-18.281,17.262,-74.894,83.66,1.0147,0,0,0,0
21636,-0.0667,1.0107,0.0974,0.4272,-0.1221,-0.1831,-18.281,17.262,-74.894,83.62,1.0176,0,0,0,0
21736,-0.0654,1.009,0.1038,0.4883,-0.3967,-0.3357,-17.026,16.363,-74.374,83.633,1.0165,0,0,0,0
21836,-0.0671,1.0063,0.1074,0.4272,0,-0.2747,-18.281,16.902,-74.201,83.689,1.0143,0,0,0,0
21936,-0.0659,1.0098,0.0994,0.3357,-0.0916,-0.2441,-17.564,17.262,-74.201,83.512,1.0168,0,0,0,0
22036,-0.0632,1.011,0.0996,0.5493,-0.1831,-0.1526,-18.102,18.52,-74.374,83.649,1.0178,0,0,0,0
22136,-0.0671,1.009,0.1067,0.5188,-0.4578,-0.2136,-18.102,18.52,-74.374,83.797,1.0169,0,0,0,0
22236,-0.0642,1.0105,0.1028,0.4272,-0.0305,-0.1221,-18.281,18.341,-73.854,83.602,1.0177,0,0,0,0
22336,-0.0657,1.0076,0.1001,0.4272,0.061,-0.0916,-16.668,18.88,-76.802,83.768,1.0147,0,0,0,0
22436,-0.0652,1.0078,0.1089,0.4578,-0.3967,-0.2441,-17.206,17.981,-74.894,83.496,1.0158,0,0,0,0
22536,-0.0671,1.0095,0.1052,0.5188,-0.1526,-0.1831,-17.206,17.981,-74.894,83.588,1.0172,0,0,0,0
22636,-0.064,1.009,0.1047,0.6104,-0.1221,-0.1526,-17.564,17.981,-73.854,83.377,1.0165,0,0,0,0
22736,-0.0635,1.0083,0.1013,0.4272,-0.3052,-0.3052,-18.46,18.161,-75.761,83.66,1.0154,0,0,0,0
22836,-0.0647,1.0076,0.1011,0.4272,-0.1221,-0.1526,-17.206,18.7,-73.854,83.66,1.0147,0,0,0,0
22936,-0.0657,1.0061,0.1096,0.4272,-0.2136,-0.2747,-18.281,18.7,-73.854,83.615,1.0142,0,0,0,0
23036,-0.0667,1.0083,0.0999,0.3052,0,-0.2747,-18.281,18.7,-73.854,83.808,1.0154,0,0,0,0
23136,-0.0664,1.01,0.1084,0.6409,-0.1221,-0.1526,-18.639,17.262,-74.201,83.731,1.018,0,0,0,0
23236,-0.0659,1.0088,0.1035,0.4272,-0.2441,-0.2747,-16.489,17.621,-75.935,83.615,1.0162,0,0,0,0
23336,-0.0662,1.0103,0.1025,0.4272,-0.1526,-0.1526,-16.668,19.599,-76.108,83.853,1.0176,0,0,0,0
23436,-0.0649,1.0088,0.1077,0.5493,-0.3357,-0.1831,-17.385,18.88,-73.681,83.808,1.0166,0,0,0,0
23536,-0.0649,1.0093,0.0986,0.3967,-0.2441,-0.2441,-17.385,18.88,-73.681,83.702,1.0162,0,0,0,0
23636,-0.0662,1.0061,0.1021,0.5798,-0.2136,-0.1831,-18.639,17.262,-74.201,83.477,1.0134,0,0,0,0
23736,-0.0649,1.0103,0.105,0.5493,-0.0305,-0.1526,-18.102,18.52,-75.761,83.676,1.0178,0,0,0,0
23836,-0.0635,1.0085,0.1018,0.4883,-0.1221,-0.3052,-17.564,19.06,-73.508,83.583,1.0157,0,0,0,0
23936,-0.0642,1.0083,0.1013,0.5188,-0.3052,-0.2136,-17.564,17.981,-74.201,83.686,1.0154,0,0,0,0
24036,-0.0647,1.0103,0.1052,0.4272,-0.1221,-0.2747,-17.564,17.981,-74.201,84.03,1.0178,0,0,0,0
24136,-0.0669,1.01,0.103,0.4883,-0.1526,-0.2136,-17.026,18.161,-73.334,84.061,1.0175,0,0,0,0
24236,-0.0645,1.0078,0.1021,0.4883,-0.2747,-0.2136,-19.356,18.7,-75.241,84.148,1.015,0,0,0,0
